,Susceptible,Incubating,Asymptomatic,SymptDetected,AsymptDetected,Severe,Recovered,Deceased,Locked
2170,197,25,4,25,0,1,3,0,29
2171,197,25,4,25,0,1,3,0,29
2172,197,25,4,25,0,1,3,0,29
2173,197,25,4,25,0,1,3,0,29
2174,197,25,4,25,0,1,3,0,29
2175,197,25,4,25,0,1,3,0,29
2176,197,25,4,25,0,1,3,0,29
2177,196,26,4,25,0,1,3,0,29
2178,196,26,4,25,0,1,3,0,29
2179,196,26,4,25,0,1,3,0,29
2180,196,26,4,25,0,1,3,0,29
2181,196,26,4,25,0,1,3,0,29
2182,196,26,4,25,0,1,3,0,29
2183,196,26,4,25,0,1,3,0,29
2184,196,26,4,25,0,1,3,0,29
2185,196,26,4,25,0,1,3,0,29
2186,196,26,4,25,0,1,3,0,29
2187,196,26,4,25,0,1,3,0,29
2188,196,26,4,25,0,1,3,0,29
2189,196,26,4,25,0,1,3,0,29
2190,196,26,4,25,0,1,3,0,29
2191,196,26,4,25,0,1,3,0,29
2192,196,25,4,26,0,1,3,0,29
2193,196,25,4,26,0,1,3,0,30
2194,196,25,4,26,0,1,3,0,30
2195,196,25,4,26,0,1,3,0,30
2196,196,25,4,26,0,1,3,0,30
2197,195,26,4,26,0,1,3,0,30
2198,194,27,4,26,0,1,3,0,30
2199,194,27,4,26,0,1,3,0,30
2200,194,27,4,26,0,1,3,0,30
2201,194,27,4,26,0,1,3,0,30
2202,194,27,4,26,0,1,3,0,30
2203,194,27,4,26,0,1,3,0,30
2204,193,28,4,26,0,1,3,0,30
2205,192,29,4,26,0,1,3,0,30
2206,192,29,4,26,0,1,3,0,30
2207,192,29,4,26,0,1,3,0,30
2208,192,28,4,27,0,1,3,0,30
2209,192,28,4,27,0,1,3,0,31
2210,192,28,4,27,0,1,3,0,31
2211,192,28,4,27,0,1,3,0,31
2212,192,28,4,27,0,1,3,0,31
2213,192,28,4,26,0,2,3,0,31
2214,192,28,4,26,0,2,3,0,31
2215,192,28,4,26,0,2,3,0,31
2216,192,28,4,26,0,2,3,0,31
2217,192,28,4,26,0,2,3,0,31
2218,192,28,4,26,0,2,3,0,31
2219,192,28,4,26,0,2,3,0,31
2220,192,28,4,26,0,2,3,0,31
2221,192,28,4,26,0,2,3,0,31
2222,192,28,4,26,0,2,3,0,31
2223,192,28,4,26,0,2,3,0,31
2224,192,28,4,26,0,2,3,0,31
2225,192,28,4,26,0,2,3,0,31
2226,191,29,4,26,0,2,3,0,31
2227,191,29,4,26,0,2,3,0,31
2228,190,30,4,26,0,2,3,0,31
2229,190,30,4,26,0,2,3,0,31
2230,190,30,4,26,0,2,3,0,31
2231,190,30,4,26,0,2,3,0,31
2232,190,30,4,26,0,2,3,0,31
2233,190,30,4,26,0,2,3,0,31
2234,190,30,4,26,0,2,3,0,31
2235,190,30,4,26,0,2,3,0,31
2236,190,30,4,26,0,2,3,0,31
2237,190,30,4,26,0,2,3,0,31
2238,190,30,4,26,0,2,3,0,31
2239,190,30,4,26,0,2,3,0,31
2240,190,30,4,26,0,2,3,0,31
2241,189,31,4,26,0,2,3,0,31
2242,189,31,4,26,0,2,3,0,31
2243,189,31,4,26,0,2,3,0,31
2244,189,31,4,26,0,2,3,0,31
2245,189,31,4,26,0,2,3,0,31
2246,189,31,4,26,0,2,3,0,31
2247,189,31,4,26,0,2,3,0,31
2248,189,31,4,26,0,2,3,0,31
2249,189,31,4,26,0,2,3,0,31
2250,189,30,5,26,0,2,3,0,31
2251,189,30,5,26,0,2,3,0,31
2252,189,30,5,26,0,2,3,0,31
2253,189,30,5,26,0,2,3,0,31
2254,189,30,5,26,0,2,3,0,31
2255,188,31,5,26,0,2,3,0,31
2256,188,31,5,26,0,2,3,0,31
2257,188,31,5,26,0,2,3,0,31
2258,188,31,5,26,0,2,3,0,31
2259,187,32,5,26,0,2,3,0,31
2260,187,32,5,26,0,2,3,0,31
2261,187,32,5,26,0,2,3,0,31
2262,186,33,5,26,0,2,3,0,31
2263,186,33,5,26,0,2,3,0,31
2264,186,33,5,26,0,2,3,0,31
2265,186,33,5,26,0,2,3,0,31
2266,186,33,5,26,0,2,3,0,31
2267,186,33,5,26,0,2,3,0,31
2268,186,33,5,26,0,2,3,0,31
2269,186,33,5,26,0,2,3,0,31
2270,185,33,5,27,0,2,3,0,31
2271,185,33,5,27,0,2,3,0,32
2272,184,34,5,27,0,2,3,0,32
2273,184,34,5,27,0,2,3,0,32
2274,184,34,5,27,0,2,3,0,32
2275,184,34,5,27,0,2,3,0,32
2276,184,34,5,27,0,2,3,0,32
2277,184,34,5,27,0,2,3,0,32
2278,183,35,5,27,0,2,3,0,32
2279,183,35,5,27,0,2,3,0,32
2280,183,34,5,28,0,2,3,0,32
2281,183,34,5,28,0,2,3,0,33
2282,183,34,5,28,0,2,3,0,33
2283,183,34,5,28,0,2,3,0,33
2284,182,35,5,28,0,2,3,0,33
2285,182,35,5,28,0,2,3,0,33
2286,182,35,5,28,0,2,3,0,33
2287,182,35,5,28,0,2,3,0,33
2288,182,34,5,29,0,2,3,0,33
2289,182,34,5,29,0,2,3,0,34
2290,182,34,5,29,0,2,3,0,34
2291,182,34,5,29,0,2,3,0,34
2292,182,34,5,29,0,2,3,0,34
2293,182,34,5,29,0,2,3,0,34
2294,182,34,5,29,0,2,3,0,34
2295,182,34,5,29,0,2,3,0,34
2296,182,34,5,29,0,2,3,0,34
2297,182,34,5,29,0,2,3,0,34
2298,182,34,5,29,0,2,3,0,34
2299,182,34,5,29,0,2,3,0,34
2300,182,34,5,29,0,2,3,0,34
2301,182,34,5,29,0,2,3,0,34
2302,182,34,5,29,0,2,3,0,34
2303,182,34,5,29,0,2,3,0,34
2304,182,34,5,29,0,2,3,0,34
2305,182,34,5,29,0,2,3,0,34
2306,182,34,5,29,0,2,3,0,34
2307,182,34,5,29,0,2,3,0,34
2308,182,34,5,29,0,2,3,0,34
2309,182,34,5,29,0,2,3,0,34
2310,182,34,5,29,0,2,3,0,34
2311,181,34,5,30,0,2,3,0,34
2312,181,34,5,30,0,2,3,0,35
2313,181,34,5,30,0,2,3,0,35
2314,181,34,5,30,0,2,3,0,35
2315,181,34,5,30,0,2,3,0,35
2316,181,34,5,30,0,2,3,0,35
2317,181,34,5,30,0,2,3,0,35
2318,181,34,5,30,0,2,3,0,35
2319,181,34,5,30,0,2,3,0,35
2320,181,34,5,30,0,2,3,0,35
2321,181,34,5,30,0,2,3,0,35
2322,180,35,5,30,0,2,3,0,35
2323,180,35,5,30,0,2,3,0,35
2324,180,35,5,30,0,2,3,0,35
2325,180,35,5,30,0,2,3,0,35
2326,179,36,5,30,0,2,3,0,35
2327,179,36,5,30,0,2,3,0,35
2328,179,35,5,31,0,2,3,0,35
2329,178,36,5,31,0,2,3,0,36
2330,177,36,6,31,0,2,3,0,36
2331,177,36,6,31,0,2,3,0,36
2332,177,36,6,31,0,2,3,0,36
2333,177,36,6,31,0,2,3,0,36
2334,177,36,6,31,0,2,3,0,36
2335,177,36,6,31,0,2,3,0,36
2336,177,36,6,31,0,2,3,0,36
2337,177,36,6,31,0,2,3,0,36
2338,177,35,6,32,0,2,3,0,36
2339,177,35,6,32,0,2,3,0,37
2340,177,35,6,32,0,2,3,0,37
2341,177,35,6,32,0,2,3,0,37
2342,177,35,6,32,0,2,3,0,37
2343,177,35,6,32,0,2,3,0,37
2344,177,35,6,32,0,2,3,0,37
2345,177,35,6,32,0,2,3,0,37
2346,177,35,6,32,0,2,3,0,37
2347,177,35,6,32,0,2,3,0,37
2348,176,36,6,32,0,2,3,0,37
2349,176,36,6,32,0,2,3,0,37
2350,176,36,6,32,0,2,3,0,37
2351,176,36,6,32,0,2,3,0,37
2352,176,36,6,32,0,2,3,0,37
2353,176,36,6,32,0,2,3,0,37
2354,176,36,6,32,0,2,3,0,37
2355,176,36,6,32,0,2,3,0,37
2356,176,36,6,32,0,2,3,0,37
2357,176,36,6,32,0,2,3,0,37
2358,176,36,6,31,0,2,4,0,37
2359,176,36,6,31,0,2,4,0,37
2360,176,36,6,31,0,2,4,0,37
2361,176,36,6,31,0,2,4,0,37
2362,176,36,6,31,0,2,4,0,37
2363,176,36,6,31,0,2,4,0,37
2364,176,36,6,31,0,2,4,0,37
2365,176,36,6,31,0,2,4,0,37
2366,176,36,6,31,0,2,4,0,37
2367,176,36,6,31,0,2,4,0,37
2368,176,36,6,31,0,2,4,0,37
2369,176,36,6,31,0,2,4,0,37
2370,176,36,6,31,0,2,4,0,37
2371,176,36,6,31,0,2,4,0,37
2372,176,36,6,31,0,2,4,0,37
2373,176,36,6,31,0,2,4,0,37
2374,176,36,6,31,0,2,4,0,37
2375,176,36,6,31,0,2,4,0,37
2376,175,37,6,31,0,2,4,0,37
2377,174,37,6,32,0,2,4,0,37
2378,174,37,6,32,0,2,4,0,38
2379,174,37,6,32,0,2,4,0,38
2380,174,37,6,32,0,2,4,0,38
2381,174,37,6,32,0,2,4,0,38
2382,174,37,6,32,0,2,4,0,38
2383,174,37,6,32,0,2,4,0,38
2384,174,37,6,32,0,2,4,0,38
2385,174,37,6,32,0,2,4,0,38
2386,174,37,6,32,0,2,4,0,38
2387,174,37,6,32,0,2,4,0,38
2388,174,37,6,32,0,2,4,0,38
2389,174,37,6,32,0,2,4,0,38
2390,174,37,6,32,0,2,4,0,38
2391,174,37,6,32,0,2,4,0,38
2392,173,38,6,32,0,2,4,0,38
2393,173,38,6,32,0,2,4,0,38
2394,173,38,6,32,0,2,4,0,38
2395,173,38,6,32,0,2,4,0,38
2396,173,38,6,32,0,2,4,0,38
2397,173,38,6,32,0,2,4,0,38
2398,173,38,6,32,0,2,4,0,38
2399,173,38,6,32,0,2,4,0,38
2400,172,39,6,32,0,2,4,0,38
2401,172,39,6,32,0,2,4,0,38
2402,172,39,6,32,0,2,4,0,38
2403,172,39,6,32,0,2,4,0,38
2404,172,39,6,32,0,2,4,0,38
2405,172,39,6,32,0,2,4,0,38
2406,172,39,6,32,0,2,4,0,38
2407,172,39,6,32,0,2,4,0,38
2408,172,39,6,32,0,2,4,0,38
2409,172,39,6,32,0,2,4,0,38
2410,172,39,6,32,0,2,4,0,38
2411,172,39,6,32,0,2,4,0,38
2412,172,39,6,32,0,2,4,0,38
2413,172,39,6,32,0,2,4,0,38
2414,172,39,6,32,0,2,4,0,38
2415,172,39,6,32,0,2,4,0,38
2416,172,39,6,32,0,2,4,0,38
2417,172,39,6,32,0,2,4,0,38
2418,171,40,6,32,0,2,4,0,38
2419,171,40,6,32,0,2,4,0,38
2420,171,40,6,32,0,2,4,0,38
2421,171,40,6,32,0,2,4,0,38
2422,170,41,6,32,0,2,4,0,38
2423,170,41,6,32,0,2,4,0,38
2424,170,41,6,32,0,2,4,0,38
2425,170,41,6,32,0,2,4,0,38
2426,170,41,6,32,0,2,4,0,38
2427,170,41,6,32,0,2,4,0,38
2428,170,41,6,32,0,2,4,0,38
2429,170,41,6,32,0,2,4,0,38
2430,170,41,6,32,0,2,4,0,38
2431,170,41,6,32,0,2,4,0,38
2432,170,41,6,32,0,2,4,0,38
2433,170,41,6,32,0,2,4,0,38
2434,170,41,6,32,0,2,4,0,38
2435,170,41,6,32,0,2,4,0,38
2436,170,41,6,32,0,2,4,0,38
2437,170,41,6,32,0,2,4,0,38
2438,170,41,6,32,0,2,4,0,38
2439,170,41,6,32,0,2,4,0,38
2440,170,41,6,32,0,2,4,0,38
2441,170,41,6,32,0,2,4,0,38
2442,169,42,6,32,0,2,4,0,38
2443,169,42,6,32,0,2,4,0,38
2444,169,42,6,32,0,2,4,0,38
2445,169,42,6,32,0,2,4,0,38
2446,169,42,6,32,0,2,4,0,38
2447,169,42,6,32,0,2,4,0,38
2448,169,42,6,32,0,2,4,0,38
2449,169,42,6,32,0,2,4,0,38
2450,169,42,6,32,0,2,4,0,38
2451,169,42,6,32,0,2,4,0,38
2452,169,42,6,32,0,2,4,0,38
2453,169,42,6,32,0,2,4,0,38
2454,169,42,6,32,0,2,4,0,38
2455,169,42,6,32,0,2,4,0,38
2456,169,42,6,32,0,2,4,0,38
2457,169,42,6,32,0,2,4,0,38
2458,169,42,6,32,0,2,4,0,38
2459,169,42,6,32,0,2,4,0,38
2460,169,42,6,32,0,2,4,0,38
2461,169,42,6,32,0,2,4,0,38
2462,169,42,6,32,0,2,4,0,38
2463,169,42,6,32,0,2,4,0,38
2464,169,42,6,32,0,2,4,0,38
2465,169,42,6,32,0,2,4,0,38
2466,169,42,6,32,0,2,4,0,38
2467,169,42,6,32,0,2,4,0,38
2468,169,42,6,32,0,2,4,0,38
2469,169,42,6,32,0,2,4,0,38
2470,169,42,6,32,0,2,4,0,38
2471,169,42,6,32,0,2,4,0,38
2472,169,42,6,32,0,2,4,0,38
2473,169,42,6,32,0,2,4,0,38
2474,169,42,6,32,0,2,4,0,38
2475,169,42,6,32,0,2,4,0,38
2476,169,42,6,32,0,2,4,0,38
2477,169,42,6,32,0,2,4,0,38
2478,169,42,6,32,0,2,4,0,38
2479,168,43,6,32,0,2,4,0,38
2480,168,43,6,32,0,2,4,0,38
2481,168,43,6,32,0,2,4,0,38
2482,168,43,6,32,0,2,4,0,38
2483,167,44,6,32,0,2,4,0,38
2484,167,44,6,32,0,2,4,0,38
2485,167,44,6,32,0,2,4,0,38
2486,167,44,6,32,0,2,4,0,38
2487,167,44,6,32,0,2,4,0,38
2488,167,44,6,32,0,2,4,0,38
2489,167,44,6,32,0,2,4,0,38
2490,167,44,6,32,0,2,4,0,38
2491,167,44,6,32,0,2,4,0,38
2492,167,44,6,32,0,2,4,0,38
2493,167,44,6,32,0,2,4,0,38
2494,167,44,6,32,0,2,4,0,38
2495,167,44,6,32,0,2,4,0,38
2496,167,44,6,32,0,2,4,0,38
2497,167,44,6,32,0,2,4,0,38
2498,167,44,6,32,0,2,4,0,38
2499,167,44,6,32,0,2,4,0,38
2500,167,44,6,32,0,2,4,0,38
2501,167,43,6,33,0,2,4,0,38
2502,167,43,6,33,0,2,4,0,39
2503,167,43,6,33,0,2,4,0,39
2504,167,43,6,33,0,2,4,0,39
2505,167,43,6,33,0,2,4,0,39
2506,167,43,6,33,0,2,4,0,39
2507,167,43,6,33,0,2,4,0,39
2508,167,43,6,33,0,2,4,0,39
2509,167,43,6,33,0,2,4,0,39
2510,167,43,6,33,0,2,4,0,39
2511,167,42,6,34,0,2,4,0,39
2512,167,42,6,34,0,2,4,0,40
2513,167,42,6,34,0,2,4,0,40
2514,167,42,6,34,0,2,4,0,40
2515,167,42,6,34,0,2,4,0,40
2516,167,42,6,34,0,2,4,0,40
2517,167,42,6,34,0,2,4,0,40
2518,166,43,6,34,0,2,4,0,40
2519,166,43,6,34,0,2,4,0,40
2520,166,43,6,34,0,2,4,0,40
2521,166,43,6,34,0,2,4,0,40
2522,165,44,6,34,0,2,4,0,40
2523,165,44,6,34,0,2,4,0,40
2524,165,43,6,35,0,2,4,0,40
2525,165,43,6,35,0,2,4,0,41
2526,165,42,6,36,0,2,4,0,41
2527,165,42,6,36,0,2,4,0,42
2528,165,42,6,36,0,2,4,0,42
2529,165,42,6,36,0,2,4,0,42
2530,165,42,6,36,0,2,4,0,42
2531,165,42,6,36,0,2,4,0,42
2532,165,42,6,36,0,2,4,0,42
2533,165,42,6,36,0,2,4,0,42
2534,165,42,6,36,0,2,4,0,42
2535,165,42,6,36,0,2,4,0,42
2536,165,42,6,36,0,2,4,0,42
2537,164,42,6,37,0,2,4,0,42
2538,164,42,6,37,0,2,4,0,43
2539,164,42,6,37,0,2,4,0,43
2540,163,43,6,37,0,2,4,0,43
2541,163,43,6,37,0,2,4,0,43
2542,163,43,6,37,0,2,4,0,43
2543,162,44,6,37,0,2,4,0,43
2544,162,44,6,37,0,2,4,0,43
2545,162,44,6,37,0,2,4,0,43
2546,162,44,6,37,0,2,4,0,43
2547,162,44,6,37,0,2,4,0,43
2548,162,44,6,37,0,2,4,0,43
2549,162,42,6,39,0,2,4,0,43
2550,162,42,6,39,0,2,4,0,45
2551,162,42,6,39,0,2,4,0,45
2552,162,42,6,39,0,2,4,0,45
2553,162,42,6,39,0,2,4,0,45
2554,162,42,6,39,0,2,4,0,45
2555,162,42,6,39,0,2,4,0,45
2556,162,42,6,39,0,2,4,0,45
2557,162,42,6,39,0,2,4,0,45
2558,162,42,6,39,0,2,4,0,45
2559,162,42,6,39,0,2,4,0,45
2560,162,42,6,39,0,2,4,0,45
2561,162,42,6,39,0,2,4,0,45
2562,162,42,6,39,0,2,4,0,45
2563,162,42,6,39,0,2,4,0,45
2564,162,42,6,39,0,2,4,0,45
2565,162,42,6,39,0,2,4,0,45
2566,162,42,6,39,0,2,4,0,45
2567,162,41,6,40,0,2,4,0,45
2568,162,41,6,40,0,2,4,0,46
2569,161,42,6,40,0,2,4,0,46
2570,161,42,6,40,0,2,4,0,46
2571,161,41,6,41,0,2,4,0,46
2572,161,41,6,41,0,2,4,0,47
2573,161,41,6,41,0,2,4,0,47
2574,161,41,6,41,0,2,4,0,47
2575,161,41,6,41,0,2,4,0,47
2576,161,41,6,41,0,2,4,0,47
2577,161,41,6,41,0,2,4,0,47
2578,161,41,6,41,0,2,4,0,47
2579,161,41,6,41,0,2,4,0,47
2580,161,41,6,41,0,2,4,0,47
2581,161,41,6,41,0,2,4,0,47
2582,161,40,6,42,0,2,4,0,47
2583,161,40,6,42,0,2,4,0,48
2584,161,39,7,42,0,2,4,0,48
2585,161,39,7,42,0,2,4,0,48
2586,160,40,7,42,0,2,4,0,48
2587,160,40,7,42,0,2,4,0,48
2588,160,40,7,42,0,2,4,0,48
2589,160,40,7,42,0,2,4,0,48
2590,160,40,7,42,0,2,4,0,48
2591,160,40,7,42,0,2,4,0,48
2592,160,40,7,42,0,2,4,0,48
2593,160,40,7,42,0,2,4,0,48
2594,160,40,7,42,0,2,4,0,48
2595,160,40,7,42,0,2,4,0,48
2596,160,40,7,42,0,2,4,0,48
2597,160,40,7,42,0,2,4,0,48
2598,160,40,7,42,0,2,4,0,48
2599,160,40,7,42,0,2,4,0,48
2600,160,40,7,42,0,2,4,0,48
2601,160,39,8,42,0,2,4,0,48
2602,160,39,8,42,0,2,4,0,48
2603,160,39,8,42,0,2,4,0,48
2604,160,39,8,42,0,2,4,0,48
2605,159,40,8,42,0,2,4,0,48
2606,159,40,8,42,0,2,4,0,48
2607,159,40,8,42,0,2,4,0,48
2608,159,39,8,43,0,2,4,0,48
2609,159,39,8,43,0,2,4,0,49
2610,159,39,8,43,0,2,4,0,49
2611,159,39,8,43,0,2,4,0,49
2612,159,39,8,43,0,2,4,0,49
2613,159,39,8,43,0,2,4,0,49
2614,159,39,8,43,0,2,4,0,49
2615,159,39,8,43,0,2,4,0,49
2616,159,39,8,43,0,2,4,0,49
2617,158,40,8,43,0,2,4,0,49
2618,158,40,8,43,0,2,4,0,49
2619,158,40,8,43,0,2,4,0,49
2620,158,40,8,43,0,2,4,0,49
2621,158,40,8,43,0,2,4,0,49
2622,158,40,8,43,0,2,4,0,49
2623,158,40,8,43,0,2,4,0,49
2624,158,40,8,43,0,2,4,0,49
2625,158,40,8,43,0,2,4,0,49
2626,158,40,8,43,0,2,4,0,49
2627,157,41,8,43,0,2,4,0,49
2628,157,41,8,42,0,3,4,0,49
2629,157,41,8,42,0,3,4,0,49
2630,157,41,8,42,0,3,4,0,49
2631,157,41,8,42,0,3,4,0,49
2632,157,41,8,42,0,3,4,0,49
2633,157,41,8,42,0,3,4,0,49
2634,157,41,8,42,0,3,4,0,49
2635,157,41,8,42,0,3,4,0,49
2636,157,41,8,42,0,3,4,0,49
2637,157,41,8,42,0,3,4,0,49
2638,157,41,8,42,0,3,4,0,49
2639,157,41,8,42,0,3,4,0,49
2640,157,41,8,42,0,3,4,0,49
2641,157,41,8,42,0,3,4,0,49
2642,157,41,8,42,0,3,4,0,49
2643,157,41,8,42,0,3,4,0,49
2644,157,41,8,42,0,3,4,0,49
2645,157,41,8,42,0,3,4,0,49
2646,157,41,8,42,0,3,4,0,49
2647,157,40,8,43,0,3,4,0,49
2648,157,40,8,43,0,3,4,0,50
2649,157,40,8,43,0,3,4,0,50
2650,157,39,8,44,0,3,4,0,50
2651,156,40,8,44,0,3,4,0,51
2652,156,40,8,44,0,3,4,0,51
2653,156,40,8,44,0,3,4,0,51
2654,156,40,8,44,0,3,4,0,51
2655,156,40,8,44,0,3,4,0,51
2656,156,40,8,44,0,3,4,0,51
2657,156,40,8,44,0,3,4,0,51
2658,155,41,8,44,0,3,4,0,51
2659,155,41,8,44,0,3,4,0,51
2660,155,41,8,44,0,3,4,0,51
2661,155,40,9,44,0,3,4,0,51
2662,155,39,9,45,0,3,4,0,51
2663,155,39,9,45,0,3,4,0,52
2664,155,39,9,45,0,3,4,0,52
2665,155,38,9,46,0,3,4,0,52
2666,154,39,9,46,0,3,4,0,53
2667,154,39,9,46,0,3,4,0,53
2668,154,39,9,46,0,3,4,0,53
2669,154,39,9,46,0,3,4,0,53
2670,154,39,9,46,0,3,4,0,53
2671,154,39,9,46,0,3,4,0,53
2672,154,39,9,46,0,3,4,0,53
2673,154,39,9,46,0,3,4,0,53
2674,154,39,9,46,0,3,4,0,53
2675,154,39,9,46,0,3,4,0,53
2676,154,39,9,45,0,3,5,0,53
2677,154,39,9,45,0,3,5,0,53
2678,154,39,9,45,0,3,5,0,53
2679,154,39,9,45,0,3,5,0,53
2680,154,39,9,45,0,3,5,0,53
2681,154,39,9,45,0,3,5,0,53
2682,154,39,9,45,0,3,5,0,53
2683,154,39,9,45,0,3,5,0,53
2684,154,39,9,45,0,3,5,0,53
2685,154,39,9,45,0,3,5,0,53
2686,154,39,9,45,0,3,5,0,53
2687,154,39,9,45,0,3,5,0,53
2688,154,39,9,45,0,3,5,0,53
2689,154,39,9,45,0,3,5,0,53
2690,154,38,9,46,0,3,5,0,53
2691,154,37,9,47,0,3,5,0,54
2692,154,36,10,47,0,3,5,0,55
2693,154,36,10,47,0,3,5,0,55
2694,154,36,10,47,0,3,5,0,55
2695,154,36,10,47,0,3,5,0,55
2696,154,36,10,47,0,3,5,0,55
2697,153,37,10,47,0,3,5,0,55
2698,153,37,10,47,0,3,5,0,55
2699,153,37,10,47,0,3,5,0,55
2700,153,37,10,47,0,3,5,0,55
2701,151,39,10,47,0,3,5,0,55
2702,151,39,10,47,0,3,5,0,55
2703,151,39,10,47,0,3,5,0,55
2704,151,39,10,47,0,3,5,0,55
2705,150,39,11,47,0,3,5,0,55
2706,150,39,11,47,0,3,5,0,55
2707,150,39,11,47,0,3,5,0,55
2708,150,39,11,47,0,3,5,0,55
2709,150,39,11,47,0,3,5,0,55
2710,150,39,11,47,0,3,5,0,55
2711,150,39,11,47,0,3,5,0,55
2712,150,39,11,47,0,3,5,0,55
2713,150,39,11,47,0,3,5,0,55
2714,150,39,11,47,0,3,5,0,55
2715,150,39,11,47,0,3,5,0,55
2716,150,39,11,47,0,3,5,0,55
2717,150,39,11,47,0,3,5,0,55
2718,150,39,11,47,0,3,5,0,55
2719,150,39,11,47,0,3,5,0,55
2720,150,39,11,47,0,3,5,0,55
2721,150,39,11,47,0,3,5,0,55
2722,149,40,11,47,0,3,5,0,55
2723,149,39,11,48,0,3,5,0,55
2724,149,39,11,48,0,3,5,0,56
2725,149,39,11,47,0,3,6,0,56
2726,149,39,11,47,0,3,6,0,56
2727,149,38,11,48,0,3,6,0,56
2728,149,38,11,48,0,3,6,0,57
2729,149,38,11,48,0,3,6,0,57
2730,149,38,11,48,0,3,6,0,57
2731,148,39,11,48,0,3,6,0,57
2732,148,39,11,48,0,3,6,0,57
2733,148,39,11,48,0,3,6,0,57
2734,148,39,11,48,0,3,6,0,57
2735,148,39,11,48,0,3,6,0,57
2736,148,39,11,48,0,3,6,0,57
2737,147,40,11,48,0,3,6,0,57
2738,147,40,11,48,0,3,6,0,57
2739,146,41,11,48,0,3,6,0,57
2740,146,40,11,49,0,3,6,0,57
2741,146,40,11,49,0,3,6,0,58
2742,146,40,11,49,0,3,6,0,58
2743,146,40,11,48,0,3,6,1,58
2744,146,40,11,48,0,3,6,1,58
2745,146,40,11,48,0,3,6,1,58
2746,146,40,11,48,0,3,6,1,58
2747,146,40,11,48,0,3,6,1,58
2748,146,40,11,48,0,3,6,1,58
2749,146,40,11,48,0,3,6,1,58
2750,146,40,11,48,0,3,6,1,58
2751,146,39,11,49,0,3,6,1,58
2752,146,38,11,50,0,3,6,1,59
2753,146,38,11,50,0,3,6,1,60
2754,146,38,11,50,0,3,6,1,60
2755,146,38,11,50,0,3,6,1,60
2756,146,38,11,50,0,3,6,1,60
2757,146,38,11,50,0,3,6,1,60
2758,146,38,11,50,0,3,6,1,60
2759,146,38,11,50,0,3,6,1,60
2760,146,38,11,50,0,3,6,1,60
2761,146,38,11,50,0,3,6,1,60
2762,146,38,11,50,0,3,6,1,60
2763,146,38,11,50,0,3,6,1,60
2764,146,38,11,50,0,3,6,1,60
2765,146,38,11,50,0,3,6,1,60
2766,146,37,11,51,0,3,6,1,60
2767,145,38,11,51,0,3,6,1,61
2768,145,38,11,51,0,3,6,1,61
2769,145,38,11,51,0,3,6,1,61
2770,145,38,11,51,0,3,6,1,61
2771,145,38,11,51,0,3,6,1,61
2772,145,38,11,51,0,3,6,1,61
2773,145,38,11,51,0,3,6,1,61
2774,145,38,11,51,0,3,6,1,61
2775,145,38,11,51,0,3,6,1,61
2776,145,38,11,51,0,3,6,1,61
2777,145,38,11,51,0,3,6,1,61
2778,145,38,11,51,0,3,6,1,61
2779,145,38,11,51,0,3,6,1,61
2780,145,38,11,51,0,3,6,1,61
2781,145,37,11,52,0,3,6,1,61
2782,145,37,11,52,0,3,6,1,62
2783,145,37,11,52,0,3,6,1,62
2784,145,36,11,53,0,3,6,1,62
2785,145,36,11,52,0,4,6,1,63
2786,145,36,11,52,0,4,6,1,63
2787,145,36,11,52,0,4,6,1,63
2788,145,36,11,52,0,4,6,1,63
2789,145,36,11,52,0,4,6,1,63
2790,145,35,12,52,0,4,6,1,63
2791,145,35,12,52,0,4,6,1,63
2792,145,35,12,52,0,4,6,1,63
2793,145,35,12,52,0,4,6,1,63
2794,145,35,12,52,0,4,6,1,63
2795,145,35,12,52,0,4,6,1,63
2796,145,35,12,52,0,4,6,1,63
2797,145,35,12,52,0,4,6,1,63
2798,145,35,12,52,0,4,6,1,63
2799,145,35,12,52,0,4,6,1,63
2800,145,35,12,52,0,4,6,1,63
2801,145,35,12,52,0,4,6,1,63
2802,145,35,12,52,0,4,6,1,63
2803,145,35,12,52,0,4,6,1,63
2804,145,34,12,53,0,4,6,1,63
2805,145,34,12,53,0,4,6,1,64
2806,145,34,12,53,0,4,6,1,64
2807,144,34,12,54,0,4,6,1,64
2808,144,34,12,54,0,4,6,1,65
2809,144,34,12,54,0,4,6,1,65
2810,144,34,12,54,0,4,6,1,65
2811,144,34,12,54,0,4,6,1,65
2812,143,35,12,54,0,4,6,1,65
2813,143,35,12,54,0,4,6,1,65
2814,143,35,12,54,0,4,6,1,65
2815,143,35,12,54,0,4,6,1,65
2816,143,35,12,54,0,4,6,1,65
2817,143,35,12,54,0,4,6,1,65
2818,143,35,12,54,0,4,6,1,65
2819,142,36,12,54,0,4,6,1,65
2820,142,36,12,54,0,4,6,1,65
2821,141,37,12,54,0,4,6,1,65
2822,141,37,12,54,0,4,6,1,65
2823,140,38,12,54,0,4,6,1,65
2824,140,38,12,54,0,4,6,1,65
2825,140,38,12,54,0,4,6,1,65
2826,140,38,12,54,0,4,6,1,65
2827,140,38,12,54,0,4,6,1,65
2828,140,38,12,54,0,4,6,1,65
2829,139,39,12,54,0,4,6,1,65
2830,139,39,12,54,0,4,6,1,65
2831,139,39,12,54,0,4,6,1,65
2832,139,39,12,54,0,4,6,1,65
2833,139,39,12,54,0,4,6,1,65
